#  aims_uuid : 581738C0-FC9E-485D-A86B-94FC3D003F6D                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.822886 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.17711435        0.17947422        0.00352764        0.01933445        0.15515704        0.00114159        0.00031351
       -4.16710434        0.29253363        0.00862050        0.03744521        0.24380419        0.00211142        0.00055232
       -4.15709433        0.66583683        0.02193826        0.08407486        0.55254126        0.00609462        0.00118783
       -4.14708432        1.92227333        0.09517023        0.24721404        1.56004499        0.01682412        0.00301995
       -4.13707431        1.70042269        0.09619186        0.31390305        1.26992026        0.01709660        0.00331092
       -4.12706430        2.08271658        0.15594769        0.50738883        1.39609270        0.01974122        0.00354615
       -4.11705429        1.72865862        0.09595201        0.32684083        1.28302543        0.01908175        0.00375860
       -4.10704428        3.39920808        0.21485317        0.62178151        2.51036687        0.04627069        0.00593585
       -4.09703427        1.95521652        0.19123682        0.39662488        1.33940913        0.02369947        0.00424622
       -4.08702426        2.65343241        0.30997022        0.47217766        1.83415837        0.03221172        0.00491444
       -4.07701425        1.91444839        0.18781624        0.27206425        1.42373986        0.02746137        0.00336666
       -4.06700424        2.34412049        0.42416753        0.56035423        1.30966448        0.04346871        0.00646553
       -4.05699423        1.58012381        0.33877103        0.40102592        0.80954306        0.02635670        0.00442710
       -4.04698422        2.80479911        0.50379800        0.82336116        1.42059536        0.04847197        0.00857262
       -4.03697421        1.47140942        0.33101090        0.24019844        0.87172080        0.02513327        0.00334600
       -4.02696420        3.11290231        0.59295157        0.60582749        1.84809417        0.06024791        0.00578118
       -4.01695419        0.91007613        0.12826921        0.18684346        0.57282016        0.02076125        0.00138205
       -4.00694418        0.84143542        0.15944784        0.14272155        0.51808339        0.01946390        0.00171874
       -3.99693417        0.61210084        0.09325816        0.10621036        0.39924434        0.01218017        0.00120780
       -3.98692416        1.41893075        0.17254564        0.21253719        1.00509268        0.02673571        0.00201954
       -3.97691415        0.82607244        0.13156779        0.12392441        0.55273883        0.01639099        0.00145043
       -3.96690414        1.01886710        0.22083538        0.15006791        0.62896009        0.01664624        0.00235748
       -3.95689413        1.20577215        0.26619984        0.22772724        0.68923993        0.01929661        0.00330853
       -3.94688412        1.00849221        0.14979101        0.20392511        0.63142907        0.02079292        0.00255411
       -3.93687411        0.78284678        0.06352845        0.12879578        0.57114524        0.01744688        0.00193043
       -3.92686410        0.62996728        0.06144869        0.09485741        0.45785088        0.01414960        0.00166071
       -3.91685409        0.48746912        0.07152956        0.08733000        0.31538594        0.01188968        0.00133394
       -3.90684408        0.79987686        0.15068630        0.11167009        0.52066547        0.01521099        0.00164402
       -3.89683407        0.76231197        0.13513878        0.07437199        0.53991249        0.01147887        0.00140984
       -3.88682406        0.91700313        0.15670769        0.10285956        0.63975669        0.01592200        0.00175718
       -3.87681405        0.78625436        0.12424992        0.10214027        0.54127023        0.01704513        0.00154882
       -3.86680404        0.61431657        0.08204507        0.07737203        0.43982026        0.01391313        0.00116609
       -3.85679403        0.46127065        0.04910261        0.05569318        0.34587290        0.00981366        0.00078830
       -3.84678402        0.48939782        0.04492350        0.05718134        0.37590517        0.01057609        0.00081173
       -3.83677401        0.56429837        0.04098043        0.06417199        0.44414168        0.01413911        0.00086517
       -3.82676400        0.51528749        0.02421829        0.05215937        0.42459670        0.01364781        0.00066533
       -3.81675399        0.68928713        0.05751424        0.04688251        0.56888939        0.01491709        0.00108390
       -3.80674398        0.20931637        0.01547506        0.01847054        0.17079967        0.00424734        0.00032376
       -3.79673397        0.25623106        0.02449969        0.01943927        0.20746094        0.00439516        0.00043601
       -3.78672396        0.28094208        0.03350407        0.01906861        0.22363234        0.00419755        0.00053950
       -3.77671395        0.45505712        0.04193603        0.03097278        0.37423641        0.00709997        0.00081194
       -3.76670394        0.65993627        0.05117275        0.06065063        0.53656483        0.01025143        0.00129663
       -3.75669393        0.64066324        0.05850868        0.05840777        0.51351131        0.00883034        0.00140514
       -3.74668392        0.56085579        0.06393651        0.04011908        0.44892186        0.00658379        0.00129455
       -3.73667391        0.57696543        0.06858782        0.03824511        0.46261483        0.00613274        0.00138492
       -3.72666390        0.45366216        0.05000696        0.03052549        0.36748337        0.00451990        0.00112644
